order_id,supplier_name,region,product_name,quantity,unit_price,order_date
5200008128,Sanco,Los Angeles,WASTE PAPER NO.3 SMP,230,84.0,4/9/2025
5200008128,Sanco,Los Angeles,WASTE PAPER NO.3 SMP,230,84.0,4/9/2025
5200008128,Sanco,Los Angeles,WASTE PAPER NO.3 SMP,230,84.0,4/9/2025
5200008109,City Fibers,Los Angeles,WASTE PAPER NO.12 DSOCC,115,157.0,4/8/2025
5200008109,City Fibers,Los Angeles,WASTE PAPER NO.12 DSOCC,115,157.0,4/8/2025
5200008109,City Fibers,Los Angeles,WASTE PAPER NO.12 DSOCC,115,157.0,4/8/2025
5200008109,City Fibers,Los Angeles,WASTE PAPER NO.12 DSOCC,115,157.0,4/8/2025
5200008109,City Fibers,Los Angeles,WASTE PAPER NO.12 DSOCC,115,157.0,4/8/2025
5200008109,City Fibers,Los Angeles,WASTE PAPER NO.12 DSOCC,115,157.0,4/8/2025
5200008109,City Fibers,Los Angeles,WASTE PAPER NO.12 DSOCC,115,157.0,4/8/2025
5200008109,City Fibers,Los Angeles,WASTE PAPER NO.12 DSOCC,115,157.0,4/8/2025
5200008109,City Fibers,Los Angeles,WASTE PAPER NO.12 DSOCC,115,157.0,4/8/2025
5200008109,City Fibers,Los Angeles,WASTE PAPER NO.12 DSOCC,115,157.0,4/8/2025
5200008110,City Fibers,Los Angeles,WASTE PAPER NO.12 DSOCC,115,157.0,4/8/2025
5200008110,City Fibers,Los Angeles,WASTE PAPER NO.12 DSOCC,115,157.0,4/8/2025
5200008110,City Fibers,Los Angeles,WASTE PAPER NO.12 DSOCC,115,157.0,4/8/2025
5200008110,City Fibers,Los Angeles,WASTE PAPER NO.12 DSOCC,115,157.0,4/8/2025
